date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,game_winner,penalty_winner,first_shooter,Shootout,team,scorer,minute,own_goal,penalty,Total attendance,Average attendance per game,year
2010-06-14,Japan,Cameroon,1,0,FIFA World Cup,Bloemfontein,South Africa,True,Japan,,,False,Japan,Keisuke Honda,39.0,False,False,3167984,49499,2010
2010-06-14,Netherlands,Denmark,2,0,FIFA World Cup,Johannesburg,South Africa,True,Netherlands,,,False,Netherlands,Daniel Agger,46.0,True,False,3167984,49499,2010
2010-06-14,Netherlands,Denmark,2,0,FIFA World Cup,Johannesburg,South Africa,True,Netherlands,,,False,Netherlands,Dirk Kuyt,85.0,False,False,3167984,49499,2010
2010-06-15,Brazil,North Korea,2,1,FIFA World Cup,Johannesburg,South Africa,True,Brazil,,,False,Brazil,Maicon Sisenando,55.0,False,False,3167984,49499,2010
2010-06-15,Brazil,North Korea,2,1,FIFA World Cup,Johannesburg,South Africa,True,Brazil,,,False,Brazil,Elano,72.0,False,False,3167984,49499,2010
2010-06-15,Brazil,North Korea,2,1,FIFA World Cup,Johannesburg,South Africa,True,Brazil,,,False,North Korea,Ji Yun-nam,89.0,False,False,3167984,49499,2010
2010-06-15,Ivory Coast,Portugal,0,0,FIFA World Cup,Port Elizabeth,South Africa,True,TIE,,,False,,,,,,3167984,49499,2010
2010-06-15,New Zealand,Slovakia,1,1,FIFA World Cup,Rustenburg,South Africa,True,TIE,,,False,Slovakia,Róbert Vittek,50.0,False,False,3167984,49499,2010
2010-06-15,New Zealand,Slovakia,1,1,FIFA World Cup,Rustenburg,South Africa,True,TIE,,,False,New Zealand,Winston Reid,90.0,False,False,3167984,49499,2010
2010-06-16,Honduras,Chile,0,1,FIFA World Cup,Nelspruit,South Africa,True,Chile,,,False,Chile,Jean Beausejour,34.0,False,False,3167984,49499,2010
2010-06-16,South Africa,Uruguay,0,3,FIFA World Cup,Pretoria,South Africa,False,Uruguay,,,False,Uruguay,Diego Forlán,24.0,False,False,3167984,49499,2010
2010-06-16,South Africa,Uruguay,0,3,FIFA World Cup,Pretoria,South Africa,False,Uruguay,,,False,Uruguay,Diego Forlán,80.0,False,True,3167984,49499,2010
2010-06-16,South Africa,Uruguay,0,3,FIFA World Cup,Pretoria,South Africa,False,Uruguay,,,False,Uruguay,Álvaro Pereira,90.0,False,False,3167984,49499,2010
2010-06-16,Spain,Switzerland,0,1,FIFA World Cup,Durban,South Africa,True,Switzerland,,,False,Switzerland,Gelson Fernandes,52.0,False,False,3167984,49499,2010
2010-06-17,Argentina,South Korea,4,1,FIFA World Cup,Johannesburg,South Africa,True,Argentina,,,False,Argentina,Park Chu-young,17.0,True,False,3167984,49499,2010
2010-06-17,Argentina,South Korea,4,1,FIFA World Cup,Johannesburg,South Africa,True,Argentina,,,False,Argentina,Gonzalo Higuaín,33.0,False,False,3167984,49499,2010
2010-06-17,Argentina,South Korea,4,1,FIFA World Cup,Johannesburg,South Africa,True,Argentina,,,False,South Korea,Lee Chung-yong,45.0,False,False,3167984,49499,2010
2010-06-17,Argentina,South Korea,4,1,FIFA World Cup,Johannesburg,South Africa,True,Argentina,,,False,Argentina,Gonzalo Higuaín,76.0,False,False,3167984,49499,2010
2010-06-17,Argentina,South Korea,4,1,FIFA World Cup,Johannesburg,South Africa,True,Argentina,,,False,Argentina,Gonzalo Higuaín,80.0,False,False,3167984,49499,2010
2010-06-17,France,Mexico,0,2,FIFA World Cup,Polokwane,South Africa,True,Mexico,,,False,Mexico,Javier Hernández,64.0,False,False,3167984,49499,2010
2010-06-17,France,Mexico,0,2,FIFA World Cup,Polokwane,South Africa,True,Mexico,,,False,Mexico,Cuauhtémoc Blanco,79.0,False,True,3167984,49499,2010
2010-06-17,Greece,Nigeria,2,1,FIFA World Cup,Bloemfontein,South Africa,True,Greece,,,False,Nigeria,Kalu Uche,16.0,False,False,3167984,49499,2010
2010-06-17,Greece,Nigeria,2,1,FIFA World Cup,Bloemfontein,South Africa,True,Greece,,,False,Greece,Dimitris Salpingidis,44.0,False,False,3167984,49499,2010
2010-06-17,Greece,Nigeria,2,1,FIFA World Cup,Bloemfontein,South Africa,True,Greece,,,False,Greece,Vasilis Torosidis,71.0,False,False,3167984,49499,2010
2010-06-18,England,Algeria,0,0,FIFA World Cup,Cape Town,South Africa,True,TIE,,,False,,,,,,3167984,49499,2010
2010-06-18,Germany,Serbia,0,1,FIFA World Cup,Port Elizabeth,South Africa,True,Serbia,,,False,Serbia,Milan Jovanović,38.0,False,False,3167984,49499,2010
2010-06-18,Slovenia,United States,2,2,FIFA World Cup,Johannesburg,South Africa,True,TIE,,,False,Slovenia,Valter Birsa,13.0,False,False,3167984,49499,2010
2010-06-18,Slovenia,United States,2,2,FIFA World Cup,Johannesburg,South Africa,True,TIE,,,False,Slovenia,Zlatan Ljubijankić,42.0,False,False,3167984,49499,2010
2010-06-18,Slovenia,United States,2,2,FIFA World Cup,Johannesburg,South Africa,True,TIE,,,False,United States,Landon Donovan,48.0,False,False,3167984,49499,2010
2010-06-18,Slovenia,United States,2,2,FIFA World Cup,Johannesburg,South Africa,True,TIE,,,False,United States,Michael Bradley,82.0,False,False,3167984,49499,2010
2010-06-19,Cameroon,Denmark,1,2,FIFA World Cup,Pretoria,South Africa,True,Denmark,,,False,Cameroon,Samuel Eto'o,10.0,False,False,3167984,49499,2010
2010-06-19,Cameroon,Denmark,1,2,FIFA World Cup,Pretoria,South Africa,True,Denmark,,,False,Denmark,Nicklas Bendtner,33.0,False,False,3167984,49499,2010
2010-06-19,Cameroon,Denmark,1,2,FIFA World Cup,Pretoria,South Africa,True,Denmark,,,False,Denmark,Dennis Rommedahl,61.0,False,False,3167984,49499,2010
2010-06-19,Ghana,Australia,1,1,FIFA World Cup,Rustenburg,South Africa,True,TIE,,,False,Australia,Brett Holman,11.0,False,False,3167984,49499,2010
2010-06-19,Ghana,Australia,1,1,FIFA World Cup,Rustenburg,South Africa,True,TIE,,,False,Ghana,Asamoah Gyan,25.0,False,True,3167984,49499,2010
2010-06-19,Netherlands,Japan,1,0,FIFA World Cup,Durban,South Africa,True,Netherlands,,,False,Netherlands,Wesley Sneijder,53.0,False,False,3167984,49499,2010
2010-06-20,Brazil,Ivory Coast,3,1,FIFA World Cup,Johannesburg,South Africa,True,Brazil,,,False,Brazil,Luís Fabiano,25.0,False,False,3167984,49499,2010
2010-06-20,Brazil,Ivory Coast,3,1,FIFA World Cup,Johannesburg,South Africa,True,Brazil,,,False,Brazil,Luís Fabiano,50.0,False,False,3167984,49499,2010
2010-06-20,Brazil,Ivory Coast,3,1,FIFA World Cup,Johannesburg,South Africa,True,Brazil,,,False,Brazil,Elano,62.0,False,False,3167984,49499,2010
2010-06-20,Brazil,Ivory Coast,3,1,FIFA World Cup,Johannesburg,South Africa,True,Brazil,,,False,Ivory Coast,Didier Drogba,79.0,False,False,3167984,49499,2010
2010-06-20,Italy,New Zealand,1,1,FIFA World Cup,Nelspruit,South Africa,True,TIE,,,False,New Zealand,Shane Smeltz,7.0,False,False,3167984,49499,2010
2010-06-20,Italy,New Zealand,1,1,FIFA World Cup,Nelspruit,South Africa,True,TIE,,,False,Italy,Vincenzo Iaquinta,29.0,False,True,3167984,49499,2010
2010-06-20,Slovakia,Paraguay,0,2,FIFA World Cup,Bloemfontein,South Africa,True,Paraguay,,,False,Paraguay,Enrique Vera,27.0,False,False,3167984,49499,2010
2010-06-20,Slovakia,Paraguay,0,2,FIFA World Cup,Bloemfontein,South Africa,True,Paraguay,,,False,Paraguay,Cristian Riveros,86.0,False,False,3167984,49499,2010
2010-06-21,Chile,Switzerland,1,0,FIFA World Cup,Port Elizabeth,South Africa,True,Chile,,,False,Chile,Mark González,75.0,False,False,3167984,49499,2010
2010-06-21,Portugal,North Korea,7,0,FIFA World Cup,Cape Town,South Africa,True,Portugal,,,False,Portugal,Raul Meireles,29.0,False,False,3167984,49499,2010
2010-06-21,Portugal,North Korea,7,0,FIFA World Cup,Cape Town,South Africa,True,Portugal,,,False,Portugal,Simão Sabrosa,53.0,False,False,3167984,49499,2010
2010-06-21,Portugal,North Korea,7,0,FIFA World Cup,Cape Town,South Africa,True,Portugal,,,False,Portugal,Hugo Almeida,56.0,False,False,3167984,49499,2010
2010-06-21,Portugal,North Korea,7,0,FIFA World Cup,Cape Town,South Africa,True,Portugal,,,False,Portugal,Tiago Mendes,60.0,False,False,3167984,49499,2010
2010-06-21,Portugal,North Korea,7,0,FIFA World Cup,Cape Town,South Africa,True,Portugal,,,False,Portugal,Liédson,81.0,False,False,3167984,49499,2010
2010-06-21,Portugal,North Korea,7,0,FIFA World Cup,Cape Town,South Africa,True,Portugal,,,False,Portugal,Cristiano Ronaldo,87.0,False,False,3167984,49499,2010
2010-06-21,Portugal,North Korea,7,0,FIFA World Cup,Cape Town,South Africa,True,Portugal,,,False,Portugal,Tiago Mendes,89.0,False,False,3167984,49499,2010
2010-06-21,Spain,Honduras,2,0,FIFA World Cup,Johannesburg,South Africa,True,Spain,,,False,Spain,David Villa,17.0,False,False,3167984,49499,2010
2010-06-21,Spain,Honduras,2,0,FIFA World Cup,Johannesburg,South Africa,True,Spain,,,False,Spain,David Villa,51.0,False,False,3167984,49499,2010
2010-06-22,Greece,Argentina,0,2,FIFA World Cup,Polokwane,South Africa,True,Argentina,,,False,Argentina,Martín Demichelis,77.0,False,False,3167984,49499,2010
2010-06-22,Greece,Argentina,0,2,FIFA World Cup,Polokwane,South Africa,True,Argentina,,,False,Argentina,Martín Palermo,89.0,False,False,3167984,49499,2010
2010-06-22,Mexico,Uruguay,0,1,FIFA World Cup,Rustenburg,South Africa,True,Uruguay,,,False,Uruguay,Luis Suárez,43.0,False,False,3167984,49499,2010
2010-06-22,Nigeria,South Korea,2,2,FIFA World Cup,Durban,South Africa,True,TIE,,,False,Nigeria,Kalu Uche,12.0,False,False,3167984,49499,2010
2010-06-22,Nigeria,South Korea,2,2,FIFA World Cup,Durban,South Africa,True,TIE,,,False,South Korea,Lee Jung-soo,38.0,False,False,3167984,49499,2010
2010-06-22,Nigeria,South Korea,2,2,FIFA World Cup,Durban,South Africa,True,TIE,,,False,South Korea,Park Chu-young,49.0,False,False,3167984,49499,2010
2010-06-22,Nigeria,South Korea,2,2,FIFA World Cup,Durban,South Africa,True,TIE,,,False,Nigeria,Yakubu,69.0,False,True,3167984,49499,2010
2010-06-22,South Africa,France,2,1,FIFA World Cup,Bloemfontein,South Africa,False,South Africa,,,False,South Africa,Bongani Khumalo,20.0,False,False,3167984,49499,2010
2010-06-22,South Africa,France,2,1,FIFA World Cup,Bloemfontein,South Africa,False,South Africa,,,False,South Africa,Katlego Mphela,37.0,False,False,3167984,49499,2010
2010-06-22,South Africa,France,2,1,FIFA World Cup,Bloemfontein,South Africa,False,South Africa,,,False,France,Florent Malouda,70.0,False,False,3167984,49499,2010
2010-06-23,Australia,Serbia,2,1,FIFA World Cup,Nelspruit,South Africa,True,Australia,,,False,Australia,Tim Cahill,69.0,False,False,3167984,49499,2010
2010-06-23,Australia,Serbia,2,1,FIFA World Cup,Nelspruit,South Africa,True,Australia,,,False,Australia,Brett Holman,73.0,False,False,3167984,49499,2010
2010-06-23,Australia,Serbia,2,1,FIFA World Cup,Nelspruit,South Africa,True,Australia,,,False,Serbia,Marko Pantelić,84.0,False,False,3167984,49499,2010
2010-06-23,Ghana,Germany,0,1,FIFA World Cup,Johannesburg,South Africa,True,Germany,,,False,Germany,Mesut Özil,60.0,False,False,3167984,49499,2010
2010-06-23,Slovenia,England,0,1,FIFA World Cup,Port Elizabeth,South Africa,True,England,,,False,England,Jermain Defoe,23.0,False,False,3167984,49499,2010
2010-06-23,United States,Algeria,1,0,FIFA World Cup,Pretoria,South Africa,True,United States,,,False,United States,Landon Donovan,90.0,False,False,3167984,49499,2010
2010-06-24,Cameroon,Netherlands,1,2,FIFA World Cup,Cape Town,South Africa,True,Netherlands,,,False,Netherlands,Robin van Persie,36.0,False,False,3167984,49499,2010
2010-06-24,Cameroon,Netherlands,1,2,FIFA World Cup,Cape Town,South Africa,True,Netherlands,,,False,Cameroon,Samuel Eto'o,65.0,False,True,3167984,49499,2010
2010-06-24,Cameroon,Netherlands,1,2,FIFA World Cup,Cape Town,South Africa,True,Netherlands,,,False,Netherlands,Klaas-Jan Huntelaar,83.0,False,False,3167984,49499,2010
2010-06-24,Denmark,Japan,1,3,FIFA World Cup,Rustenburg,South Africa,True,Japan,,,False,Japan,Keisuke Honda,17.0,False,False,3167984,49499,2010
2010-06-24,Denmark,Japan,1,3,FIFA World Cup,Rustenburg,South Africa,True,Japan,,,False,Japan,Yasuhito Endō,30.0,False,False,3167984,49499,2010
2010-06-24,Denmark,Japan,1,3,FIFA World Cup,Rustenburg,South Africa,True,Japan,,,False,Denmark,Jon Dahl Tomasson,81.0,False,False,3167984,49499,2010
2010-06-24,Denmark,Japan,1,3,FIFA World Cup,Rustenburg,South Africa,True,Japan,,,False,Japan,Shinji Okazaki,87.0,False,False,3167984,49499,2010
2010-06-24,Paraguay,New Zealand,0,0,FIFA World Cup,Polokwane,South Africa,True,TIE,,,False,,,,,,3167984,49499,2010
2010-06-24,Slovakia,Italy,3,2,FIFA World Cup,Johannesburg,South Africa,True,Slovakia,,,False,Slovakia,Róbert Vittek,25.0,False,False,3167984,49499,2010
2010-06-24,Slovakia,Italy,3,2,FIFA World Cup,Johannesburg,South Africa,True,Slovakia,,,False,Slovakia,Róbert Vittek,73.0,False,False,3167984,49499,2010
2010-06-24,Slovakia,Italy,3,2,FIFA World Cup,Johannesburg,South Africa,True,Slovakia,,,False,Italy,Antonio Di Natale,81.0,False,False,3167984,49499,2010
2010-06-24,Slovakia,Italy,3,2,FIFA World Cup,Johannesburg,South Africa,True,Slovakia,,,False,Slovakia,Kamil Kopúnek,89.0,False,False,3167984,49499,2010
2010-06-24,Slovakia,Italy,3,2,FIFA World Cup,Johannesburg,South Africa,True,Slovakia,,,False,Italy,Fabio Quagliarella,90.0,False,False,3167984,49499,2010
2010-06-25,Chile,Spain,1,2,FIFA World Cup,Pretoria,South Africa,True,Spain,,,False,Spain,David Villa,24.0,False,False,3167984,49499,2010
2010-06-25,Chile,Spain,1,2,FIFA World Cup,Pretoria,South Africa,True,Spain,,,False,Spain,Andrés Iniesta,37.0,False,False,3167984,49499,2010
2010-06-25,Chile,Spain,1,2,FIFA World Cup,Pretoria,South Africa,True,Spain,,,False,Chile,Rodrigo Millar,47.0,False,False,3167984,49499,2010
2010-06-25,North Korea,Ivory Coast,0,3,FIFA World Cup,Nelspruit,South Africa,True,Ivory Coast,,,False,Ivory Coast,Yaya Touré,14.0,False,False,3167984,49499,2010
2010-06-25,North Korea,Ivory Coast,0,3,FIFA World Cup,Nelspruit,South Africa,True,Ivory Coast,,,False,Ivory Coast,Romaric,20.0,False,False,3167984,49499,2010
2010-06-25,North Korea,Ivory Coast,0,3,FIFA World Cup,Nelspruit,South Africa,True,Ivory Coast,,,False,Ivory Coast,Salomon Kalou,82.0,False,False,3167984,49499,2010
2010-06-25,Portugal,Brazil,0,0,FIFA World Cup,Durban,South Africa,True,TIE,,,False,,,,,,3167984,49499,2010
2010-06-25,Switzerland,Honduras,0,0,FIFA World Cup,Bloemfontein,South Africa,True,TIE,,,False,,,,,,3167984,49499,2010
2010-06-26,Uruguay,South Korea,2,1,FIFA World Cup,Port Elizabeth,South Africa,True,Uruguay,,,False,Uruguay,Luis Suárez,8.0,False,False,3167984,49499,2010
2010-06-26,Uruguay,South Korea,2,1,FIFA World Cup,Port Elizabeth,South Africa,True,Uruguay,,,False,South Korea,Lee Chung-yong,68.0,False,False,3167984,49499,2010
2010-06-26,Uruguay,South Korea,2,1,FIFA World Cup,Port Elizabeth,South Africa,True,Uruguay,,,False,Uruguay,Luis Suárez,80.0,False,False,3167984,49499,2010
2010-06-26,United States,Ghana,1,2,FIFA World Cup,Rustenburg,South Africa,True,Ghana,,,False,Ghana,Kevin-Prince Boateng,5.0,False,False,3167984,49499,2010
2010-06-26,United States,Ghana,1,2,FIFA World Cup,Rustenburg,South Africa,True,Ghana,,,False,United States,Landon Donovan,62.0,False,True,3167984,49499,2010
2010-06-26,United States,Ghana,1,2,FIFA World Cup,Rustenburg,South Africa,True,Ghana,,,False,Ghana,Asamoah Gyan,93.0,False,False,3167984,49499,2010
2010-06-27,Argentina,Mexico,3,1,FIFA World Cup,Johannesburg,South Africa,True,Argentina,,,False,Argentina,Carlos Tevez,26.0,False,False,3167984,49499,2010
2010-06-27,Argentina,Mexico,3,1,FIFA World Cup,Johannesburg,South Africa,True,Argentina,,,False,Argentina,Gonzalo Higuaín,33.0,False,False,3167984,49499,2010
2010-06-27,Argentina,Mexico,3,1,FIFA World Cup,Johannesburg,South Africa,True,Argentina,,,False,Argentina,Carlos Tevez,52.0,False,False,3167984,49499,2010
2010-06-27,Argentina,Mexico,3,1,FIFA World Cup,Johannesburg,South Africa,True,Argentina,,,False,Mexico,Javier Hernández,71.0,False,False,3167984,49499,2010
2010-06-27,Germany,England,4,1,FIFA World Cup,Bloemfontein,South Africa,True,Germany,,,False,Germany,Miroslav Klose,20.0,False,False,3167984,49499,2010
2010-06-27,Germany,England,4,1,FIFA World Cup,Bloemfontein,South Africa,True,Germany,,,False,Germany,Lukas Podolski,32.0,False,False,3167984,49499,2010
2010-06-27,Germany,England,4,1,FIFA World Cup,Bloemfontein,South Africa,True,Germany,,,False,England,Matthew Upson,37.0,False,False,3167984,49499,2010
2010-06-27,Germany,England,4,1,FIFA World Cup,Bloemfontein,South Africa,True,Germany,,,False,Germany,Thomas Müller,67.0,False,False,3167984,49499,2010
2010-06-27,Germany,England,4,1,FIFA World Cup,Bloemfontein,South Africa,True,Germany,,,False,Germany,Thomas Müller,70.0,False,False,3167984,49499,2010
2010-06-28,Brazil,Chile,3,0,FIFA World Cup,Johannesburg,South Africa,True,Brazil,,,False,Brazil,Juan,34.0,False,False,3167984,49499,2010
2010-06-28,Brazil,Chile,3,0,FIFA World Cup,Johannesburg,South Africa,True,Brazil,,,False,Brazil,Luís Fabiano,38.0,False,False,3167984,49499,2010
2010-06-28,Brazil,Chile,3,0,FIFA World Cup,Johannesburg,South Africa,True,Brazil,,,False,Brazil,Robinho,59.0,False,False,3167984,49499,2010
2010-06-28,Netherlands,Slovakia,2,1,FIFA World Cup,Durban,South Africa,True,Netherlands,,,False,Netherlands,Arjen Robben,18.0,False,False,3167984,49499,2010
2010-06-28,Netherlands,Slovakia,2,1,FIFA World Cup,Durban,South Africa,True,Netherlands,,,False,Netherlands,Wesley Sneijder,84.0,False,False,3167984,49499,2010
2010-06-28,Netherlands,Slovakia,2,1,FIFA World Cup,Durban,South Africa,True,Netherlands,,,False,Slovakia,Róbert Vittek,90.0,False,True,3167984,49499,2010
2010-06-29,Paraguay,Japan,0,0,FIFA World Cup,Pretoria,South Africa,True,TIE,Paraguay,Paraguay,True,,,,,,3167984,49499,2010
2010-06-29,Spain,Portugal,1,0,FIFA World Cup,Cape Town,South Africa,True,Spain,,,False,Spain,David Villa,63.0,False,False,3167984,49499,2010
2010-07-02,Netherlands,Brazil,2,1,FIFA World Cup,Port Elizabeth,South Africa,True,Netherlands,,,False,Brazil,Robinho,10.0,False,False,3167984,49499,2010
2010-07-02,Netherlands,Brazil,2,1,FIFA World Cup,Port Elizabeth,South Africa,True,Netherlands,,,False,Netherlands,Wesley Sneijder,53.0,False,False,3167984,49499,2010
2010-07-02,Netherlands,Brazil,2,1,FIFA World Cup,Port Elizabeth,South Africa,True,Netherlands,,,False,Netherlands,Wesley Sneijder,68.0,False,False,3167984,49499,2010
2010-07-02,Uruguay,Ghana,1,1,FIFA World Cup,Johannesburg,South Africa,True,TIE,Uruguay,Uruguay,True,Ghana,Sulley Muntari,45.0,False,False,3167984,49499,2010
2010-07-02,Uruguay,Ghana,1,1,FIFA World Cup,Johannesburg,South Africa,True,TIE,Uruguay,Uruguay,True,Uruguay,Diego Forlán,55.0,False,False,3167984,49499,2010
2010-07-03,Argentina,Germany,0,4,FIFA World Cup,Cape Town,South Africa,True,Germany,,,False,Germany,Thomas Müller,3.0,False,False,3167984,49499,2010
2010-07-03,Argentina,Germany,0,4,FIFA World Cup,Cape Town,South Africa,True,Germany,,,False,Germany,Miroslav Klose,68.0,False,False,3167984,49499,2010
2010-07-03,Argentina,Germany,0,4,FIFA World Cup,Cape Town,South Africa,True,Germany,,,False,Germany,Arne Friedrich,74.0,False,False,3167984,49499,2010
2010-07-03,Argentina,Germany,0,4,FIFA World Cup,Cape Town,South Africa,True,Germany,,,False,Germany,Miroslav Klose,89.0,False,False,3167984,49499,2010
2010-07-03,Paraguay,Spain,0,1,FIFA World Cup,Johannesburg,South Africa,True,Spain,,,False,Spain,David Villa,83.0,False,False,3167984,49499,2010
2010-07-06,Uruguay,Netherlands,2,3,FIFA World Cup,Cape Town,South Africa,True,Netherlands,,,False,Netherlands,Giovanni van Bronckhorst,18.0,False,False,3167984,49499,2010
2010-07-06,Uruguay,Netherlands,2,3,FIFA World Cup,Cape Town,South Africa,True,Netherlands,,,False,Uruguay,Diego Forlán,41.0,False,False,3167984,49499,2010
2010-07-06,Uruguay,Netherlands,2,3,FIFA World Cup,Cape Town,South Africa,True,Netherlands,,,False,Netherlands,Wesley Sneijder,70.0,False,False,3167984,49499,2010
2010-07-06,Uruguay,Netherlands,2,3,FIFA World Cup,Cape Town,South Africa,True,Netherlands,,,False,Netherlands,Arjen Robben,73.0,False,False,3167984,49499,2010
2010-07-06,Uruguay,Netherlands,2,3,FIFA World Cup,Cape Town,South Africa,True,Netherlands,,,False,Uruguay,Maxi Pereira,90.0,False,False,3167984,49499,2010
2010-07-07,Germany,Spain,0,1,FIFA World Cup,Durban,South Africa,True,Spain,,,False,Spain,Carles Puyol,73.0,False,False,3167984,49499,2010
2010-07-10,Uruguay,Germany,2,3,FIFA World Cup,Port Elizabeth,South Africa,True,Germany,,,False,Germany,Thomas Müller,19.0,False,False,3167984,49499,2010
2010-07-10,Uruguay,Germany,2,3,FIFA World Cup,Port Elizabeth,South Africa,True,Germany,,,False,Uruguay,Edinson Cavani,28.0,False,False,3167984,49499,2010
2010-07-10,Uruguay,Germany,2,3,FIFA World Cup,Port Elizabeth,South Africa,True,Germany,,,False,Uruguay,Diego Forlán,51.0,False,False,3167984,49499,2010
2010-07-10,Uruguay,Germany,2,3,FIFA World Cup,Port Elizabeth,South Africa,True,Germany,,,False,Germany,Marcell Jansen,56.0,False,False,3167984,49499,2010
2010-07-10,Uruguay,Germany,2,3,FIFA World Cup,Port Elizabeth,South Africa,True,Germany,,,False,Germany,Sami Khedira,82.0,False,False,3167984,49499,2010
2010-07-11,Netherlands,Spain,0,1,FIFA World Cup,Johannesburg,South Africa,True,Spain,,,False,Spain,Andrés Iniesta,116.0,False,False,3167984,49499,2010
2018-06-14,Russia,Saudi Arabia,5,0,FIFA World Cup,Moscow,Russia,False,Russia,,,False,Russia,Yury Gazinsky,12.0,False,False,3031768,47371,2018
2018-06-14,Russia,Saudi Arabia,5,0,FIFA World Cup,Moscow,Russia,False,Russia,,,False,Russia,Denis Cheryshev,43.0,False,False,3031768,47371,2018
2018-06-14,Russia,Saudi Arabia,5,0,FIFA World Cup,Moscow,Russia,False,Russia,,,False,Russia,Artem Dzyuba,71.0,False,False,3031768,47371,2018
2018-06-14,Russia,Saudi Arabia,5,0,FIFA World Cup,Moscow,Russia,False,Russia,,,False,Russia,Denis Cheryshev,90.0,False,False,3031768,47371,2018
2018-06-14,Russia,Saudi Arabia,5,0,FIFA World Cup,Moscow,Russia,False,Russia,,,False,Russia,Aleksandr Golovin,90.0,False,False,3031768,47371,2018
2018-06-15,Egypt,Uruguay,0,1,FIFA World Cup,Ekaterinburg,Russia,True,Uruguay,,,False,Uruguay,José María Giménez,89.0,False,False,3031768,47371,2018
2018-06-15,Morocco,Iran,0,1,FIFA World Cup,Saint Petersburg,Russia,True,Iran,,,False,Iran,Aziz Bouhaddouz,90.0,True,False,3031768,47371,2018
2018-06-15,Portugal,Spain,3,3,FIFA World Cup,Sochi,Russia,True,TIE,,,False,Portugal,Cristiano Ronaldo,4.0,False,True,3031768,47371,2018
2018-06-15,Portugal,Spain,3,3,FIFA World Cup,Sochi,Russia,True,TIE,,,False,Spain,Diego Costa,24.0,False,False,3031768,47371,2018
2018-06-15,Portugal,Spain,3,3,FIFA World Cup,Sochi,Russia,True,TIE,,,False,Portugal,Cristiano Ronaldo,44.0,False,False,3031768,47371,2018
2018-06-15,Portugal,Spain,3,3,FIFA World Cup,Sochi,Russia,True,TIE,,,False,Spain,Diego Costa,55.0,False,False,3031768,47371,2018
2018-06-15,Portugal,Spain,3,3,FIFA World Cup,Sochi,Russia,True,TIE,,,False,Spain,Nacho,58.0,False,False,3031768,47371,2018
2018-06-15,Portugal,Spain,3,3,FIFA World Cup,Sochi,Russia,True,TIE,,,False,Portugal,Cristiano Ronaldo,88.0,False,False,3031768,47371,2018
2018-06-16,France,Australia,2,1,FIFA World Cup,Kazan,Russia,True,France,,,False,France,Antoine Griezmann,58.0,False,True,3031768,47371,2018
2018-06-16,France,Australia,2,1,FIFA World Cup,Kazan,Russia,True,France,,,False,Australia,Mile Jedinak,62.0,False,True,3031768,47371,2018
2018-06-16,France,Australia,2,1,FIFA World Cup,Kazan,Russia,True,France,,,False,France,Aziz Behich,81.0,True,False,3031768,47371,2018
2018-06-16,Argentina,Iceland,1,1,FIFA World Cup,Moscow,Russia,True,TIE,,,False,Argentina,Sergio Agüero,19.0,False,False,3031768,47371,2018
2018-06-16,Argentina,Iceland,1,1,FIFA World Cup,Moscow,Russia,True,TIE,,,False,Iceland,Alfreð Finnbogason,23.0,False,False,3031768,47371,2018
2018-06-16,Peru,Denmark,0,1,FIFA World Cup,Saransk,Russia,True,Denmark,,,False,Denmark,Yussuf Poulsen,59.0,False,False,3031768,47371,2018
2018-06-16,Croatia,Nigeria,2,0,FIFA World Cup,Kaliningrad,Russia,True,Croatia,,,False,Croatia,Oghenekaro Etebo,32.0,True,False,3031768,47371,2018
2018-06-16,Croatia,Nigeria,2,0,FIFA World Cup,Kaliningrad,Russia,True,Croatia,,,False,Croatia,Luka Modrić,71.0,False,True,3031768,47371,2018
2018-06-17,Costa Rica,Serbia,0,1,FIFA World Cup,Samara,Russia,True,Serbia,,,False,Serbia,Aleksandar Kolarov,56.0,False,False,3031768,47371,2018
2018-06-17,Germany,Mexico,0,1,FIFA World Cup,Moscow,Russia,True,Mexico,,,False,Mexico,Hirving Lozano,35.0,False,False,3031768,47371,2018
2018-06-17,Brazil,Switzerland,1,1,FIFA World Cup,Rostov-on-Don,Russia,True,TIE,,,False,Brazil,Philippe Coutinho,20.0,False,False,3031768,47371,2018
2018-06-17,Brazil,Switzerland,1,1,FIFA World Cup,Rostov-on-Don,Russia,True,TIE,,,False,Switzerland,Steven Zuber,50.0,False,False,3031768,47371,2018
2018-06-18,Sweden,South Korea,1,0,FIFA World Cup,Nizhny Novgorod,Russia,True,Sweden,,,False,Sweden,Andreas Granqvist,65.0,False,True,3031768,47371,2018
2018-06-18,Belgium,Panama,3,0,FIFA World Cup,Sochi,Russia,True,Belgium,,,False,Belgium,Dries Mertens,47.0,False,False,3031768,47371,2018
2018-06-18,Belgium,Panama,3,0,FIFA World Cup,Sochi,Russia,True,Belgium,,,False,Belgium,Romelu Lukaku,69.0,False,False,3031768,47371,2018
2018-06-18,Belgium,Panama,3,0,FIFA World Cup,Sochi,Russia,True,Belgium,,,False,Belgium,Romelu Lukaku,75.0,False,False,3031768,47371,2018
2018-06-18,Tunisia,England,1,2,FIFA World Cup,Volgograd,Russia,True,England,,,False,England,Harry Kane,11.0,False,False,3031768,47371,2018
